,text,user
2258,@realDonaldTrump Chyyna. #TrumpChinaBankAccount  #TrumpIsACoward  #China   https://t.co/QqthXdmImo,RMiessek
2259,@realDonaldTrump So? You have already raised our blood pressure and cholesterol levels to new heights. We need a break!,nusiyaanu
2260,@realDonaldTrump The sweet smell of desperation,walklike_zombie
2261,"@realDonaldTrump Don't vote trump, he only cares about big coparations",kerryuk78
2262,@realDonaldTrump VOTING FOR PRESIDENT TRUMP ASAP ❤️🇺🇸❤️🇺🇸💕,PREETIMATHUR18
2263,@realDonaldTrump Steadiness and honesty that America needs from its presidents.” Biden offers a shaken nation a har… https://t.co/rSSN4l3DJa,mfrost905
2264,@realDonaldTrump What did Leslie Stahl ask you about that you ran away like a spoiled child?  Was it about the $17… https://t.co/WyS7XcyGhw,ClaireNoelle17
2265,@realDonaldTrump #TrumpChinaBankAccount,stuff_aide
2266,RT @itsJeffTiedrich: @realDonaldTrump and then what happened? the ballots in question were checked against voter rolls and invalidated. tha…,ablnk
2267,RT @TheDailyEdge: @realDonaldTrump Resign. https://t.co/OaKQ3ScZQ0,eaglesnest1961
2268,@realDonaldTrump @BreitbartNews Lol Breitbart.,kingosuburbia
2269,RT @johnpavlovitz: @realDonaldTrump Go fact yourself.  https://t.co/3gazxCZTo5,PearlyB57
2270,"RT @EdOnTheBay1: @realDonaldTrump This is easy to judge you choose to let over 220,000 Americans die to save the Stock Market!  The real pr…",Maria14005459
2271,@realDonaldTrump Ha ha and I have a bridge for sale...,JudyBen45210054
2272,RT @The1OnlyRichie: @realDonaldTrump Joe Biden @JoeBiden as President will do more in 47 seconds than Donald Trump @realDonaldTrump did in…,wifey76
2273,@realDonaldTrump What do you care you only pay taxes in China not the good ole USA.,RummoTony
2274,@realDonaldTrump https://t.co/PAqXMbH1k8,riahendriks59
2275,@realDonaldTrump DO IT. DO IT.,Fot62621285
2276,"@realDonaldTrump Good morning, Navarima is an oil tanker that is about to collapse with millions of barrels of oil… https://t.co/FFfCLAgDjE",joseleoncio
2277,"RT @ScottPresler: @realDonaldTrump @pedsscrub I voted for you early &amp; in-person in Virginia.   Voted early, so I can spend Election Day get…",KimbraLeighann
2278,"@realDonaldTrump Well, I will say that anyone making over $400,000 a year DOES need to pay more in taxes!!  You are… https://t.co/EWA8aCtFh0",Talgeorge12
2279,@realDonaldTrump Californians for Four More Years https://t.co/0FPuwkKoYR,deotero
2280,@realDonaldTrump 19- The number of victims who have come forth to report sexual assault at the hands of Donald Q Tr… https://t.co/FA3VU2brxI,JohnKMauro1
2281,@realDonaldTrump @BreitbartNews More lies. You are sick.,chuckgileshotm1
2282,@realDonaldTrump https://t.co/qDgBakWMIw,kelleyvice
2283,@realDonaldTrump Is Eric Bolling even relevant anymore?,Theller89
2284,@realDonaldTrump Total BS.  Here’s Trumps legacy. https://t.co/o1WsWLvR0o,MikeParentLEAP
2285,@realDonaldTrump https://t.co/Urgh8oisLZ,linda3_4
2286,@realDonaldTrump Only the very rich!  #TrumpIsCorrupt,DianeDentaldc
2287,@realDonaldTrump You know a lot about raising taxes. #DontheCon,dmwil823
2288,@realDonaldTrump So you admit you'd be posting a fake &amp; biased version of the interview? Good for you.,JohnstonWriter
2289,"@realDonaldTrump Stop. You're a tired, old bag of wind, and we don't want to hear you anymore.",engodoy1
2290,@realDonaldTrump #TrumpChinaBankAccount #TrumpIsNotWell #TrumpIsANationalDisgrace #TraitorInChief,TW22137888
2291,"@realDonaldTrump We, the members of #NewFederalStateofChina, stand with you to fight against back the evil #CCP!… https://t.co/7PXovkAdmX",Catseye61972900
2292,"@realDonaldTrump Let’s talk about your secret Chinese bank account, shall we? And to whom do you owe $421 million dollars?",NastyJ49
2293,@realDonaldTrump @BreitbartNews Your source is Breitbart? 🤣,SueB24943858
2294,@realDonaldTrump And he’s going to ban the baby Jesus. And health care.  And raise your taxes (if you earn over $40… https://t.co/PtyNtJ232D,Julznuuz
2295,"RT @medinj13: @realDonaldTrump Mr. President, those evildoers will hate everyone that is good and believes in God.  You and family are in m…",CARRIEGAGA123
2296,@realDonaldTrump Ya know @MarkBurnettTV better hurry and get all those recordings from The Apprentice packaged &amp; ou… https://t.co/33ybTxRfDM,JDS1095
2297,@realDonaldTrump Says the guy who hasn’t paid any taxes in the last 10 years...,bayat_steph
2298,RT @scientificrealm: @realDonaldTrump https://t.co/9ANZVg8eTJ,ckempf94
2299,@realDonaldTrump Trump’s taxes records show that China is one of the three foreign countries where he maintains a b… https://t.co/7Qfzf4vbdt,pibelino
2300,@realDonaldTrump https://t.co/gIJfRkuSbw,whiffofturnip
2301,@realDonaldTrump You mean you will have to pay more than $750? You should not vote for that guy.,Ih8hockey
2302,@realDonaldTrump Could you comment on your #SecretChineseBankAccount?,schroederwrite
2303,@realDonaldTrump @BreitbartNews Obviously you haven’t read his plan which will add to Social Security.,redwitch497
2304,@realDonaldTrump Remember Trump is a dick-traitor and don't pay taxes and is a liar. #BidenHarris2020 #VoteHimOut,geaviles
2305,RT @Concern_UMatter: @realDonaldTrump Remember Trump has put us in a deep recession! Vote Biden! https://t.co/nkDYx6sdeY,Amir65963487
2306,@realDonaldTrump Already voted Biden,CarrieK21674642
2307,@realDonaldTrump Somebody needed his blanky when talking to an intelligent woman. Poor baby. #TrumpMeltdown #60Minutes #TrumperTantrum,JohansenNewman
2308,@realDonaldTrump Really though?,LesleyW12060156
2309,@realDonaldTrump He's only raising taxes on the wealthy. As he should so they pay their fair share.  #IVotedForJoeBiden,Jeanilou
2310,@realDonaldTrump Taxes will still be lower than they were under Obama's steadily growing economy.,AlwaysErked
2311,@realDonaldTrump Are u still yapping about This? 🙄🙄,ToMsWanK13
2312,RT @davidmweissman: @realDonaldTrump https://t.co/b3xViFYcVN,lyngarrick
2313,RT @davidhogg111: @realDonaldTrump Vote Biden- unlike our president he actually has the courage to stand up the the NRA to protect American…,levz_a
2314,@realDonaldTrump Where's your taxes.,robertadams7007
2315,@realDonaldTrump https://t.co/jtpVfN3cJj,bAyArEa706
2316,RT @SovietSergey: @realDonaldTrump https://t.co/YJp5C9ozFD,King_Stinson
2317,"RT @itsJeffTiedrich: @realDonaldTrump fact check: raise your hand if you make less than $400,000.00 a year. congratulations, Joe Biden is n…",lanie551
2318,@realDonaldTrump No he’s not. #VoteBidenHarrisToSaveAmerica #VoteBlueToEndThisNightmare,CarmelaLamberta
2319,@realDonaldTrump Its frightening that you can spout such rubbish and people believe it.,drgoinggrey
2320,@realDonaldTrump Fuck off,beastmode_hippy
2321,@realDonaldTrump https://t.co/B4wvszW4QS,v8broum
2322,RT @lauferlaw: @realDonaldTrump You’ve raised the mortality rate in America at a level never seen b4. Everyone is sick of you &amp; your nonsen…,PeggyKraft1
2323,@realDonaldTrump You may have to pay anywhere up to a $900 next year!,AdrianBourne8
2324,@realDonaldTrump @maggieNYT @MarkMeadows Oh so you're hallucinating snort too much adderall seems like it. People a… https://t.co/9PrF8f9Opk,Dobber_DeadPool
2325,@realDonaldTrump #TrumpLiesEverytimeHeSpeaks  #BidenHarrisToSaveAmerica,fieldstonez
2326,"@realDonaldTrump Stop using your fucking bully tactics and act like a grown man, a real man doesn't make fun of dis… https://t.co/MGEaUke3kK",Mikey98434103
2327,@realDonaldTrump We want Stimulus to be passed ASAP,RockstarVicky19
2328,"@realDonaldTrump “The Chinese account is controlled by Trump International Hotels Management L.L.C., which the tax… https://t.co/nlTC8XhYv2",JamieDeRosa
2329,@realDonaldTrump The good news is that I don't think you make enough to see a raise in your own taxes.,TimThom007
2330,@realDonaldTrump VAI TOMA NO CIUUUUUU🤠🤠🤠🤠🥳🥳🥳🥳🥳🥳,glowslinzz
2331,RT @LifeKaSiddhant: @realDonaldTrump Haa.. I like how they both are trying convince people by blame each other's actions even before the el…,LifeKaSiddhant
2332,"@realDonaldTrump Because you ran out, Donnie.  You couldn't handle hardball questions.  Nice try at spin, though.",quackers_cheese
2333,"RT @davidmweissman: @realDonaldTrump I repeat again that the 2nd amendment is not in jeopardy, Guns need regulations but no one plans to ta…",LaurelCaplan1
2334,@realDonaldTrump DE police to FBI means nothing will happen.....,BradTrump9
2335,@realDonaldTrump More weak and desperate than ever I see. Nice!,Canuck3030
2336,@realDonaldTrump @BreitbartNews https://t.co/lH12nDhIO0 You are the one with a China bank account. YOU!!,FdelaRiva89
2337,"@realDonaldTrump Remember TRUMP 221,083 Americans DEAD from #COVID19 13 Days https://t.co/NhsKGuTcsb",GaryDelPonte
2338,RT @eugenegu: @realDonaldTrump The interview went that badly that you feel compelled to do some damage control beforehand eh?,Cragy1337
2339,@realDonaldTrump Lie much Spanky?,glenbowers12
2340,@realDonaldTrump https://t.co/SSruD196km,roe_con
2341,@realDonaldTrump you will be remembered as the worst president in history and spend your last years shamed.,WeedSpencer
2342,RT @johnpavlovitz: @realDonaldTrump Go fact yourself.  https://t.co/3gazxCZTo5,candidwithcindy
2343,@realDonaldTrump @BreitbartNews Breitbart is a corrupt Nazi fake news page. Steve Bannon has confirmed this fact in an interview.,derFeivel
2344,RT @johnpavlovitz: @realDonaldTrump 'Joe Biden Is Not The Lesser of Two Evils. He’s the Far Better Human.'  https://t.co/5zvziIr1eK  #Lesli…,joannmw24
2345,"@realDonaldTrump Yaaawwwnnn, no one listens to you anymore. So boring",mntwinkies8791
2346,@realDonaldTrump @BreitbartNews You should answer about the nepotism of your kids and how much they are/have made since 2016.,GioviAguilar
2347,RT @itsJeffTiedrich: @realDonaldTrump and then what happened? the ballots in question were checked against voter rolls and invalidated. tha…,puck7759
2348,@realDonaldTrump How about posting your taxes and healthcare plan. Your grievances are no concern to America.,Eejb
2349,RT @itsJeffTiedrich: @realDonaldTrump @BreitbartNews hey bro what's all this about you having a secret Chinese bank account? no wonder you'…,jarad_magraw
2350,"@realDonaldTrump That’s FAKE NEWS! Guess since it won’t benefit you, you won’t call it that!! #pathetic",Btrdays40
2351,@realDonaldTrump Speaking of destroying https://t.co/IWCbPb42U7,1ofakndLizzy
2352,@realDonaldTrump You’re so pathetically desperate.,MouseFahy
2353,@realDonaldTrump @BreitbartNews And Donald you must answer about Ivanka getting 7 patents from China and your entir… https://t.co/J75kizVZFb,dcor99
2354,"@realDonaldTrump Never will you vote for you, Mr. Trump.",JestNanc
2355,@realDonaldTrump 45. Wrong lies wrong. You are spreading lies,cdellas
2356,@realDonaldTrump @POTUS @foxandfriends https://t.co/BxlQpQXqCi,HESR0GUE
2357,@realDonaldTrump Y u lie?,adackefjord
2358,"RT @AynRandPaulRyan: @realDonaldTrump If you make more than $400,000, Biden will raise your taxes to pay to fix the shit you broke.  If you…",jenfichtner
2359,"@realDonaldTrump and the Republicans always play the patriotism card and the religious card, bit they aren't either… https://t.co/mtIaVuXEpi",Matthew85210877
2360,@realDonaldTrump Biden's gonna tax people that make OVER $400k a yr! All y'all rich ass &amp; greedy MFs need to quit g… https://t.co/b3I4MUII65,kristirice47
2361,@realDonaldTrump https://t.co/jh9B0IfntP,MyEatPlayLive1
2362,@realDonaldTrump Lie. Taxes only raised for those earning over $400k,LisaCheshireUK
2363,"@realDonaldTrump Brah, after 3 years of your tax cuts and record profits, a certain industry, was begging for a 2nd… https://t.co/z17eG2JNbd",OnlySkankHunt42
2364,RT @itsJeffTiedrich: @realDonaldTrump @BreitbartNews grifter with a secret Chinese bank account says what,24ibelieve
2365,@realDonaldTrump @BreitbartNews You lie every time you open your mouth.,Terypat
2366,@realDonaldTrump https://t.co/w8aZLU0xAd,AmeliaH72979835
2367,RT @Brad714OC: @realDonaldTrump @BreitbartNews https://t.co/ktp4XEkRY8,NosaraNumberOne
2368,@realDonaldTrump The economy is already destroyed 😂😂😂 have you seen our product output?,NYerRrdai
2369,@realDonaldTrump How far from reality are you to think that average Americans make over 400k a year? Our economy ha… https://t.co/X7SxqRNEi5,fotogyrl
2370,"RT @prayerfeathers: @realDonaldTrump #SWAT will pay our taxes, raise our children to be kind and we will vote Donald Trump out.  #SuburbanW…",Jrfanjo
2371,@realDonaldTrump @BreitbartNews Your conspiracy theory isn't fooling anyone.  Even Republicans are beginning to rea… https://t.co/xC5VO58pNP,engineeringdave
2372,"@realDonaldTrump More lies from the #LiarInChief  No economic recovery in sight, #COVID now rampaging through red s… https://t.co/wV9OPuMUp4",harryolin
2373,@realDonaldTrump @BreitbartNews You need to tell us about China and the money you transferred,CitarellaClaffy
2374,RT @HKursed: @realDonaldTrump Same old stupid meaningless words “at a level never seen before!” Blah blah blah. You earned this crown. Wher…,v8broum
2375,@realDonaldTrump @BBCWorld @BBCBreaking @UNDP @davido @DONJAZZY Nigeria is red....💔💔💔 https://t.co/Enj4SeDU48,Ololade_Ayinde1
2376,RT @scientificrealm: @realDonaldTrump https://t.co/Ya1w2tW23L,szostek_tracey
2377,"@realDonaldTrump Bye, Bye @realDonaldTrump !!!",jackcs12
2378,RT @erikhalvorsen18: @realDonaldTrump https://t.co/l7OdhtcYJM,purrfection2015
2379,@realDonaldTrump Fight Trump’s lies with knowledge. He’s lying.  https://t.co/7lD2JOSlkE,jwhoopes2
2380,@realDonaldTrump #fakenews No he isn’t.,trayraymc
2381,RT @scientificrealm: @realDonaldTrump https://t.co/LNbJENNggK,85awsom
2382,@realDonaldTrump I don’t blame him. Biden won’t even take a tough question,LoisNowell
2383,"@realDonaldTrump @BreitbartNews Fact check: raise your hand if you make less than $400,000.00 a year. congratulatio… https://t.co/RMTFqIOx52",ShaninNewman1
2384,@realDonaldTrump @BreitbartNews Trump/pence 2020,sonjiaeasley10
2385,"@realDonaldTrump lol ok, rigged because you aren’t wining? Life is tough huh?",Alex_Atlantico
2386,RT @scientificrealm: @realDonaldTrump https://t.co/K6Of8GfNFh,ckempf94
2387,@realDonaldTrump Maybe a hint of what you will do rather than just scaring people into what Biden might do.,BradBanks1973
2388,@realDonaldTrump If you make half a million dollars. Which I don’t know ONE PERSON who does. Including you! 😉,TrumpGoAway
2389,@realDonaldTrump From an underground far right source which routinely prints conspiracy theories and lies. Are you… https://t.co/BYoiT4yo1q,Mission_Sound
2390,"@realDonaldTrump @BreitbartNews Cutting ""entitlements"" is a @GOP mainstay.   Stop twisting facts",Dennystud
2391,"RT @Cleavon_MD: @realDonaldTrump ⚠️ school bus driver Roy Haug worked for Gilbert Public Schools in Arizona died from #COVID. ""Roy was too…",ArtistHaving
2392,"RT @itsJeffTiedrich: @realDonaldTrump fact check: raise your hand if you make less than $400,000.00 a year. congratulations, Joe Biden is n…",TassajaraRd
2393,@realDonaldTrump Enough about Hunter Biden.  What about Ivanka Trump?  China granted 41 trademarks to companies lin… https://t.co/cHfEe9tiWr,rburke08
2394,@realDonaldTrump https://t.co/Xev1LP4zLr,QuinnsGal
2395,@realDonaldTrump @BreitbartNews Can we also discuss the account your tRump organization has in Chine?,Roger2dawgs
2396,"@realDonaldTrump He will only raise taxes on people who earn more than $400,000 per year. That is nearly 6 times as… https://t.co/GKpsuELEV6",sadhourglass
2397,@realDonaldTrump https://t.co/UW96bN6G5u,KJIRISH33
2398,RT @Wendy88573764: @realDonaldTrump 🤣 it means that you got asked real questions on 60 minutes instead of these ‘softball questions’ as you…,HorsefaceLesbi2
2399,@realDonaldTrump Someone please put Trump in a nursing home. He's suffering Alzheimer's,DisdonnPlays
2400,@realDonaldTrump Yadayadayada,serge_erpelding
2401,"@realDonaldTrump Not the case, however, I'm willing to pay a bit more in taxes to get YOU out off the white house 🖕",Endthemisery1
2402,RT @SeattleTam: @realDonaldTrump @BreitbartNews Man obsessed with China also has a bank account there to make his China business deals easi…,truthshallwhat
2403,"@realDonaldTrump lies, lies, lies!",Marcus_G_Knight
2404,@realDonaldTrump https://t.co/MFGopdjJSz,KingKral
2405,"@realDonaldTrump Hey donnie, any truth to the rumor that @BarackObama will be @JoeBiden 's guest at the debate and sit in the front row?",modeka
2406,@realDonaldTrump The crazy uncle is on twitter again,JeffersonHood1
2407,@realDonaldTrump Why does Donald have a secret China bank account? What else is he hiding? #TrumpChinaBankAccount,aaronrumple
2408,@realDonaldTrump Even if this were true...how does America pay back the trillions in debt we’ve accumulated? Can’t… https://t.co/PKW3wsr9ZG,TCM1028
2409,"@realDonaldTrump HEY GOP PARTY!!! YOU SAY IT IS ABOUT THE NUMBERS...HERE THEY ARE  Trump by the numbers: $188,561 i… https://t.co/w6NyvPP5H9",binkycats
2410,RT @HKrassenstein: @realDonaldTrump @BreitbartNews Trump must answer questions about his Chinese Bank Accounts in which he withdrew $15 mil…,24ibelieve
2411,"RT @AynRandPaulRyan: @realDonaldTrump BTW, what's up with your China bank account? #TrumpChinaBankAccount  https://t.co/UWMcddvufw",ElkenBill
2412,RT @vemviverfeliz: @realDonaldTrump Esta realidade todos os latinos conhecem bem. Se Boden for eleito os Estados Unidos sera massacrado pio…,JesusReidosRei7
2413,@realDonaldTrump It takes a lot to change an Amendment of the Constitution. The 2nd Amendment is not even an issue… https://t.co/5obYM59CRK,Bust20T
2414,RT @AhmedBaba_: @realDonaldTrump @BreitbartNews You really posting this today of all days... https://t.co/kJO8AwgbVD,butterbeangabs
2415,@realDonaldTrump @BreitbartNews Ok there https://t.co/9ZBGDNNLuE,DougWalsh72
2416,@realDonaldTrump THE SUPER RICH will pay more I pay more than #trump   $750 in taxes in America but more in CHINA?!… https://t.co/DyusqcoHAR,Corp_Curmudgeon
2417,"@realDonaldTrump Only if you make more than $400,000 a year. If you think a bunch of millionaires are reading your… https://t.co/teoAKm5krk",PurpleCarib
2418,"@realDonaldTrump Hey Trump, MORE LIES FOR THE PEOPLE!!!!",BillPeter20
2419,@realDonaldTrump @TheBabylonBee Parody of a President tweets parody news to his poorly educate followers. Half beli… https://t.co/wJz9rhxVrU,IWantMyLiberty
2420,RT @ProjectLincoln: @realDonaldTrump You’re in bed with China.,whoisjut
2421,RT @scientificrealm: @realDonaldTrump https://t.co/7ELbbFqJJH,szostek_tracey
2422,@realDonaldTrump and HE DOESN'T CARE !!! https://t.co/5Q4woYNfca,lhmr1Yolanda
2423,@realDonaldTrump https://t.co/466kpZNtiN,Toplinesman
2424,@realDonaldTrump #PRAYFORNIGERIA 🇳🇬💔💔🙏🏽,si_money01
2425,@realDonaldTrump #TrumpChinaBankAccount,Cline1Eleanor
2426,"@realDonaldTrump REMEMBER, Congress raises revenue for all sorts of matters, taxes are necessary.  So, it is NOT ta… https://t.co/fMUHTLEjh7",politicalmache
2427,@realDonaldTrump https://t.co/CmAK32CtC3,v8broum
2428,"@realDonaldTrump @BreitbartNews Where's that healthcare plan we've we hearing about for Months and Months, ""oh in 2… https://t.co/milJpt5oNT",dydda2011
2429,"RT @HaefeleJohn: @realDonaldTrump I’m old enough to remember when Trump colluded with Russia, killed 226,204 Americans, allowed Russian bou…",MelancholicOpt1
2430,"RT @HawaiiDelilah: @realDonaldTrump This is a LIE.  Under the Biden plan, if you make more than $400,000, yes, your taxes are going to go u…",butternugget42
2431,@realDonaldTrump https://t.co/Zn37khqGkc,northkats
2432,@realDonaldTrump @BreitbartNews Vote Biden.,janet68751831
2433,"@realDonaldTrump Please stop lying!!! Taxes are only going to raise on those earning $400K. People, like you who ha… https://t.co/QIYzFdfN8o",ImlostinNH
2434,@realDonaldTrump Find the video of the #Boilermaker's Rep (Shawn Stefee) on Martha MacCallum's show last night and watch it,CyberCiety
2435,RT @TAINA525: @realDonaldTrump https://t.co/71TvDjCMNv,ckempf94
2436,@realDonaldTrump 14 days till election and you still haven't told us your plan for a 2nd term. Your plan consists o… https://t.co/Fh6tehIeV1,CDefeyo
2437,@realDonaldTrump CA just hates you - nothing rigged about.. they just know a 🍆 when they see one #votehimout,mayaprpichaille
2438,@realDonaldTrump Umm... why always lie? 🤨  Only if you make “over $400k” — will Biden will raise your taxes.  Which… https://t.co/mxhY3fSJ4O,planterspunch7
2439,RT @Pam_NewLife: @realDonaldTrump Pete Buttigieg had it right about Trumps attacks of Hunter Biden. https://t.co/94jNPH3ocF,AmyCherryBloss1
2440,RT @Scattered211: @realDonaldTrump @BreitbartNews LOL. You've got a #TrumpChinaBankAccount.,detective_jimmy
2441,@realDonaldTrump Have you ever acted like an adult? This is just another set of lies told by a desperate child who… https://t.co/omAurRFKtK,standingwithJo1
2442,"RT @HKrassenstein: @realDonaldTrump This is a blatant lie.  You know you are about to lose in a landslide, and these is nothing you can do…",ReginaF22667437
2443,@realDonaldTrump .@realDonaldTrump ... What a loser!,TrumpWhatALoser
2444,"RT @itsJeffTiedrich: @realDonaldTrump fact check: raise your hand if you make less than $400,000.00 a year. congratulations, Joe Biden is n…",JNNY2011
2445,"@realDonaldTrump Baba, talk on this #EndSARS matter na! You have just been ignoring us! Aaah!!",Incredible_mimi
2446,@realDonaldTrump JOE BIDEN IS GOING TO FINALLY MAKE THE WEALTHY PAY THERE FAIR SHARE  JOE BIDEN IS GOING  TO RAISE… https://t.co/BMH9aYGTGl,Makinwaves3
2447,"RT @CurtisHouck: @realDonaldTrump Lesley Stahl interviewed Nancy Pelosi last year and called her a ""powerful,"" ""giant slayer,"" and ""patron…",MattMara4
2448,RT @JoyceWhiteVance: @realDonaldTrump @BreitbartNews Also Trump: even though my DOJ will ask SCOTUS (the week after the election) to takeaw…,klingensmith_j
2449,@realDonaldTrump Scared you might actually have to pay tax when Biden wins.,DavidSt53730311
2450,@realDonaldTrump Please do jackass,jackiek79190348
2451,"RT @HKrassenstein: @realDonaldTrump @BreitbartNews You literally have a bank account with the Chinese a communist party, and you literally…",FoodTravelPro
2452,@realDonaldTrump #FucTrumpFamily,BcChanana
2453,RT @fstuart2: @realDonaldTrump Who deposited $17.5 million into @realDonaldTrump’s secret Chinese bank account during his first year in off…,GlimmerODope
2454,RT @NickFlamel3: @realDonaldTrump The chicken is dancing to stay out of prison https://t.co/E3VIEX8ceW,debrahatesdonal
2455,@realDonaldTrump #TrumpChinaBankAccount  #TrumpVirusCatastrophe  #TrumpIsInsane,MegMadison13
2456,@realDonaldTrump See those people in that picture? They're NOT voting for you.,LogicIntegrity
2457,@realDonaldTrump Second isn't in danger. Ffs,crankyfred
2458,@realDonaldTrump Trump has a problem with reality! 🙄🤔,themock51607372
2459,@realDonaldTrump When you tweet on the shitter. https://t.co/qalAfefMc2,TecumsehDay
2460,@realDonaldTrump Speaking of taxes Donny 🤡... any news on yours and the IRS ? https://t.co/l0LsEZDyxK,Tony22365893
2461,@realDonaldTrump He knows the majority of the money will go to corporation s and politicians. American tax payers w… https://t.co/MdkeA7Klsl,TitoGaray11
2462,"@realDonaldTrump Funny how you paid far more taxes to the Chinese than in your own country.,..",DonAubri
2463,RT @poptart9797: @realDonaldTrump Vote #BidenHarris to save lives.,MissyDemeanor29
2464,@realDonaldTrump I hear the #ChineseVirus was let into this country by your #chinesebankaccount You will be remembe… https://t.co/XcG13snosx,Father9
2465,@realDonaldTrump If you keep saying it more of your Cult-45 will repeat it. They’re just that stupid.,CDOYB
2466,@realDonaldTrump the President holds a previously unreported bank account in China that was not included on his pub… https://t.co/aOWamnpCH3,FarnhamRobert
2467,"RT @mmpadellan: @realDonaldTrump That's weird, because we all KNOW how much you encourage the wearing of masks in the White House🙄, so why…",BlindBthat
2468,"RT @AynRandPaulRyan: @realDonaldTrump If you make more than $400,000, Biden will raise your taxes to pay to fix the shit you broke.  If you…",godmother_nanny
2469,"@realDonaldTrump Now...back to reality, Trump pays more taxes in China than the USA.   Think about it.",DarkCloud554
2470,"@realDonaldTrump @BreitbartNews ""There’s a lot to ask Kushner about. Probably far more than Hunter Biden.""  https://t.co/6YXHAcTpf4",ajkagain
2471,"@realDonaldTrump Calla, vieja pelucona.",Marko_RKY
2472,RT @snakefoodfarmer: @realDonaldTrump https://t.co/clHL7QfhY4,feistyPK
2473,"@realDonaldTrump Trump Hotels are going Broke along with 40% of all Luxury hotels in America  Thanks Donald, anothe… https://t.co/duZHj2ww7m",livinggreensc
2474,"@realDonaldTrump One America News Network (OANN), also known as One America News (OAN), is a far-right,[13] pro-Don… https://t.co/eqrjyN9NCW",ItchyAwareMDW
2475,@realDonaldTrump It was in place before you stole the election in 2026 with the smallest crowd size on Inauguration… https://t.co/zLCBdYhGks,Lisute
2476,@realDonaldTrump #BidenHarrisToSaveAmerica https://t.co/xehWMsW2dS,JohnnyOaktown
2477,@realDonaldTrump   This is what people to know about.  I know your pissed at Biden and karma and the law will catch… https://t.co/MkrFArXBmb,deedee55446314
2478,RT @itsJeffTiedrich: @realDonaldTrump and then what happened? the ballots in question were checked against voter rolls and invalidated. tha…,tammy_bradley87
2479,@realDonaldTrump https://t.co/xkYqiYYrzx,anon_anonguy
2480,@realDonaldTrump https://t.co/BxlQpQXqCi,HESR0GUE
2481,"@realDonaldTrump Remember, this dude lies every time he tweets. 🤨 King of FAKE NEWS! Give it up, no one’s buying it… https://t.co/xfa877JXhp",donnalove0
2482,"@realDonaldTrump Good day sir, kindly advice and intervene in the ongoing situation in Nigeria. We don't know if we… https://t.co/MbMW8HTYEB",A_andyamen
2483,@realDonaldTrump #Child,stevepearl
2484,@realDonaldTrump Excuse me Mr. Orange Corrupt one! We are so tired of your desperate Lies! Go back to your Cesspool… https://t.co/p00GTIUcga,szostek_tracey
2485,@realDonaldTrump https://t.co/2WOlpItBSI,LaxinKid19
2486,"@realDonaldTrump @BreitbartNews Oh Donnie, the use of a double negative in one sentence means you will.",Russellht
2487,RT @lizzicochrane: @realDonaldTrump https://t.co/6jy2Ju3ZIP,onlyway2Bheard
2488,"@realDonaldTrump Oh right, someone doesn’t understand how a tax base works and what it funds. That might explain th… https://t.co/XZcBnY4GK8",bajakevin
2489,@realDonaldTrump VOTE VOTE VOTE BIDEN/HARRIS,DianaYarnell
2490,RT @itsJeffTiedrich: @realDonaldTrump and then what happened? the ballots in question were checked against voter rolls and invalidated. tha…,montoya_cathy
2491,"@realDonaldTrump I see that Cranky, Corrupt Don the Con is up and spewing lies on Twitter. The truth is that the we… https://t.co/LCmLRadx18",RosBibb
2492,@realDonaldTrump Ummm NO. They just don’t like you 🙂 https://t.co/UT4wWE6Llg,ShakaBrah01
2493,@realDonaldTrump I see China Virus &amp; China Banking... 🧐,iamths1973
2494,"@realDonaldTrump Vote trump to save his secret chinese bank account, Virginia!",nay_gwen
2495,RT @johnpavlovitz: @realDonaldTrump Go fact yourself.  https://t.co/3gazxCZTo5,Prince3eb
2496,"RT @itsJeffTiedrich: @realDonaldTrump fact check: raise your hand if you make less than $400,000.00 a year. congratulations, Joe Biden is n…",PetersBrinkma
2497,"@realDonaldTrump Our economy will be just fine, when you’re thrown out of the people’s house. Heartlessness isn’t what our country needs.",Amandasvote
2498,@realDonaldTrump False. Biden will only raise taxes on those making $400k or more.,mastrochr
2499,@realDonaldTrump Most Americans saw that with you. You do understand most Americans understand how their paychecks… https://t.co/plrCQ9qn2B,CC62407008
2500,@realDonaldTrump https://t.co/Urgh8oisLZ,linda3_4
2501,@realDonaldTrump This is a lie,karen_lippmann
2502,@realDonaldTrump You mean you super wealthy elites will get a tax hike.  Us common folks will get infastructure.,historyKehoe
2503,"@realDonaldTrump Nobody believes you anymore. Especially your predictions. Where is that health care plan anyway, t… https://t.co/iTkEXWTLpL",BoydLRogers
2504,"RT @PissOffTrumpkin: @realDonaldTrump While Trump attacks Lesley Stahl before his 60 Minutes interview airs, a reminder that he once told h…",MelancholicOpt1
2505,@realDonaldTrump @BreitbartNews HEY GOP PARTY!!! YOU SAY IT IS ABOUT THE NUMBERS...HERE THEY ARE  Trump by the numb… https://t.co/yqNzue388B,binkycats
2506,@realDonaldTrump https://t.co/Pa44nIo5nB,18buck
2507,@realDonaldTrump https://t.co/QC9GSrMrlY,VegasJohnny
2508,@realDonaldTrump @OfSlinky voting will be delayed.. so they say,lizreil77835183
2509,@realDonaldTrump .@realDonaldTrump ... What a loser!,TrumpWhatALoser
